NRS_TRIP_CODE,SAMPLE_DEPTH_M,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,QC_FLAG
NRSROT20111221,WC,0.017,0,0.023,0,(null),0.017,0,0.006,0,0.017,0.029,0.003,0,0.008,0.003,0.042,0,0,0.013,0,0,0.004,0,0,0.036,0,0,0,0,0.027,0.027,0.008,0.157,0.165,0,0,0,0,(null),(null),0.006,0,1
NRSROT20120523,WC,0.029,0,0.026,0.006,(null),0,0,0,0,0.007,0.044,0.001,0,0.002,0,0.03,0,0,0.008,0,0,0,0,0,0.018,0.003,0,0,0.002,0.022,0.024,0.011,0.192,0.203,0,0,0,0,(null),(null),0.006,0,1
NRSROT20121019,WC,0.012,0,0.018,0,(null),0.005,0,0,0,0.01,0.017,0.003,0,0.008,0.004,0.022,0,0,0.015,0,0.003,0.003,0,0,0.028,0,0,0,0,0.027,0.027,0.022,0.129,0.151,0,0,0,0,(null),(null),0.008,0,1
NRSNSI20120213,WC,0.008,0,0.012,0,(null),0.006,0,0,0,0.005,0.027,0,0,0,0,0.011,0,0,0.004,0,0,0,0,0,0.051,0,0,0,0,0,0,0.047,0.121,0.168,0,0,0,0,(null),(null),0.013,0,1
NRSDAR20121208_20:00,WC,0.02,0,0.037,0.014,(null),0,0,0,0,0,0.094,0.003,0,0.009,0.003,0.02,0.009,0,0.013,0,0,0.005,0,0,0.063,0,0,0,0,0.033,0.033,0,0.34,0.34,0,0,0,0,(null),(null),0.03,0,1
NRSYON20091215,WC,0,0,0.006,0,(null),0,0,0,0,0.008,0.014,0,0,0,0,0.018,0,0,0.006,0,0,0,0,0,0.116,0,0,0,0,0,0,0.08,0.11,0.19,0,0,0,0,(null),(null),0.021,0,1
NRSNSI20141223,WC,0.042,0,0.034,0,(null),0.017,0,0,0,0.028,0.05,0.001,0,0.002,0.001,0.035,0,0,0.009,0,0,0,0,0.004,0.048,0,0,0,0,0.035,0.035,0.046,0.195,0.241,0,0,0,0,(null),(null),0.012,0,1
NRSNSI20140623,WC,0.035,0,0.025,0,(null),0,0,0,0,0.011,0.152,0,0,0,0,0.018,0,0,0.013,0,0,0.003,0,0,0.02,0,0,0,0,0.024,0.024,0.005,0.468,0.473,0,0,0,0,(null),(null),0.013,0,0
NRSNSI20150119,WC,0.206,0,0.162,0,(null),0.263,0.081,0,0,0.037,0.463,0.002,0,0.003,0.003,0.039,0.004,0,0.035,0,0,0,0,0.009,0.033,0,0,0,0,0.017,0.017,0.02,0.637,0.657,0,0,0,0,(null),(null),0.015,0,1
NRSMAI20110531,WC,0.029,0,0.048,0.005,(null),0,0,0.012,0,0.03,0.037,0.017,0,0.034,0.01,0.049,0,0,0.011,0,0.004,0.024,0,0,0.022,0,0,0,0,0.135,0.135,0.006,0.457,0.463,0,0,0,0,(null),(null),0.022,0,2
NRSMAI20111005,WC,0.023,0,0.07,0,(null),0.054,0.056,0.022,0,0.027,0.085,0.027,0,0.077,0.029,0.073,0,0,0.036,0,0.01,0.029,0,0.004,0.014,0.003,0,0,0,0.222,0.222,0,0.716,0.716,0,0,0,0,(null),(null),0.031,0,1
NRSMAI20111214,WC,0.051,0,0.084,0,(null),0.027,0,0,0,0.025,0.107,0.032,0,0.066,0.021,0.082,0,0,0.022,0,0.004,0.042,0,0,0.057,0,0,0,0,0.258,0.258,0,0.8,0.8,0,0,0,0,(null),(null),0.039,0,1
NRSMAI20121017,WC,0.089,0,0.212,0,(null),0.16,0.197,0,0,0.012,0.412,0.013,0,0.037,0.009,0.056,0,0,0.053,0,0.003,0.009,0,0,0.006,0,0,0,0,0.129,0.129,0,1.323,1.323,0,0,0.159,0,(null),(null),0.034,0,1
NRSMAI20130129,WC,0.255,0,0.257,0,(null),0.029,0,0.023,0,0.063,0.197,0.03,0,0.108,0.019,0.4,0,0,0.092,0,0.012,0.069,0,0.008,0.018,0,0,0,0,0.273,0.273,0,1.619,1.619,0,0,0,0,(null),(null),0.051,0,2
NRSROT20100520,WC,0.022,0,0,0.048,(null),0,0,0.006,0,0.033,0.069,0.01,0,0.022,0.007,0.081,0.004,0,0.019,0,0,0.02,0,0,0.022,0,0,0,0,0.072,0.072,0,0.444,0.444,0,0,0,0,(null),(null),0.019,0,1
NRSROT20100924,WC,0.017,0,0,0.028,(null),0,0,0.006,0,0.022,0.035,0.009,0,0.012,0.003,0.05,0.004,0,0.018,0,0,0.011,0,0.006,0.032,0,0,0,0,0.053,0.053,0,0.26,0.26,0,0.017,0.289,0,(null),(null),0.013,0,1
NRSROT20101215,WC,0.008,0,0.018,0,(null),0.01,0,0,0,0.005,0.025,0,0,0.004,0,0.04,0,0,0.016,0,0,0.004,0,0.003,0.021,0,0,0,0,0.015,0.015,0.005,0.145,0.15,0,0,0,0,(null),(null),0.006,0,2
NRSROT20110725,WC,0.011,0,0.026,0.006,(null),0,0.061,0.009,0,0.023,0.035,0.006,0,0.015,0.004,0.057,0,0,0.009,0,0,0.008,0,0,0.013,0,0,0,0,0.055,0.055,0,0.288,0.288,0,0,0,0,(null),(null),0.01,0,1
NRSDAR20110627,WC,0.011,0,0.016,0,(null),0.01,0,0.004,0,0,0.036,0.003,0,0.007,0.003,0.012,0.005,0,0.006,0,0,0.003,0,0,0.095,0,0,0,0,0,0,0,0.219,0.219,0,0,0,0,(null),(null),0.018,0,3
NRSDAR20120114_21:30,WC,0,0,0.054,0.047,(null),0,0.151,0,0,0,0.297,0.006,0,0.018,0.005,0.016,0,0,0.027,0,0,0.013,0,0,0.119,0,0,0,0,0.042,0.042,0,0.726,0.726,0,0,0,0,(null),(null),0.049,0,1
NRSDAR20120115_03:35,WC,0,0,0.147,0.13,(null),0,0.54,0,0,0,1.111,0,0,0.018,0.007,0.022,0,0,0.096,0,0,0.018,0,0,0.209,0,0,0,0,0.054,0.054,0,2.468,2.468,0,0,0,0,(null),(null),0.121,0,0
NRSDAR20121029,WC,0.013,0,0.083,0.047,(null),0,0,0,0,0,0.402,0,0,0,0,0.017,0.019,0,0.058,0,0,0,0,0,0.082,0,0,0,0,0.024,0.024,0,0.985,0.985,0,0,0,0,(null),(null),0.04,0,0
NRSROT20120329,WC,0.048,0,0.061,0,(null),0.092,0,0.009,0,0.033,0.121,0.005,0,0.01,0.004,0.112,0.005,0,0.073,0,0.007,0.018,0,0.019,0.086,0.003,0,0,0,0.051,0.051,0.03,0.487,0.517,0,0,0,0,(null),(null),0.023,0,1
NRSROT20120727,WC,0.033,0,0.036,0,(null),0.008,0,0.006,0,0.03,0.034,0.003,0,0.007,0.002,0.052,0,0,0.016,0,0,0.007,0,0,0.022,0,0,0,0,0.032,0.032,0.007,0.266,0.273,0,0,0,0,(null),(null),0.013,0,1
NRSROT20120824,WC,0.047,0,0.057,0,(null),0.014,0,0.008,0,0.04,0.052,0.008,0,0.018,0.007,0.086,0,0,0.024,0,0,0.01,0,0,0.016,0,0,0,0,0.062,0.062,0,0.382,0.382,0,0,0,0,(null),(null),0.012,0,1
NRSNSI20110623,WC,0.059,0,0.068,0,(null),0.036,0,0,0,0.031,0.184,0.005,0,0.004,0,0.058,0,0,0.025,0,0,0,0,0.009,0.039,0.004,0,0,0,0.023,0.023,0.021,0.55,0.571,0,0,0,0,(null),(null),0.019,0,2
NRSNSI20110915,WC,0.016,0,0.017,0,(null),0.031,0,0,0,0.018,0.03,0.003,0,0.003,0.001,0.02,0,0,0.005,0,0,0,0,0.004,0.023,0.007,0,0,0,0.014,0.014,0,0.098,0.098,0,0,0,0,(null),(null),0.004,0,1
NRSNSI20120620,WC,0.038,0,0.055,0,(null),0.007,0,0,0,0.029,0.06,0.006,0,0.012,0.002,0.057,0,0,0.01,0,0,0.007,0,0,0.029,0.004,0,0,0.006,0.058,0.064,0.038,0.407,0.445,0,0,0,0,(null),(null),0.016,0,1
NRSNSI20120912,WC,0.019,0,0.018,0,(null),0.017,0,0,0,0.008,0.035,0,0,0,0,0.021,0,0,0.006,0,0,0,0,0,0.005,0,0,0,0,0.007,0.007,0,0.089,0.089,0,0,0,0,(null),(null),0.003,0,1
NRSYON20140820,WC,0.003,0,0.005,0,(null),0,0,0,0,0.003,0.008,0,0,0,0.002,0.008,(null),0,0.005,0,0,0,0,0,0.036,0,0,0,0.003,0.007,0.01,0.032,0.053,0.085,0,0,0,0,(null),(null),0.008,0,1
NRSYON20140910,WC,0.006,0,0.012,0,(null),0.008,0,0,0,0.006,0.012,0,0,0,0.002,0.017,(null),0,0.006,0,0,0,0,0,0.065,0,0,0,0.004,0.01,0.014,0.06,0.087,0.147,0,0,0,0,(null),(null),0.013,0,1
NRSMAI20140807,WC,0.011,0,0.026,0,(null),0,0,0.003,0,0.018,0.027,0.005,0,0.011,0.002,0.032,(null),0,0.006,0,0,0.005,0,0,0.007,0,0,0,0,0.05,0.05,0.007,0.228,0.235,0,0,0,0,(null),(null),0.006,0,1
NRSMAI20140821,WC,0.037,0,0.057,0.004,(null),0,0,0.007,0,0.027,0.04,0.015,0,0.037,0.012,0.066,(null),0,0.017,0,0.002,0.023,0,0,0.026,0,0,0,0,0.147,0.147,0.008,0.523,0.531,0,0,0,0,(null),(null),0.022,0,0
NRSROT20140902,WC,0.054,0,0.061,0,(null),0.042,0,0.006,0,0.227,0.106,0.008,0,0.014,0.005,0.078,0.004,0.031,0,0,0.003,0.008,0,0.004,0.017,0.006,0,0,0,0.052,0.052,0.007,0.398,0.405,0,0,0,0,(null),(null),0.016,0,0
NRSYON20100909,WC,0,0,0,0.009,(null),0,0,0,0,0.01,0.013,0,0,0,0.002,0.02,0,0,0.007,0,0,0,0,0,0.116,0,0,0,0.011,0,0.011,0.069,0.103,0.172,0,0,0,0,(null),(null),0.018,0,1
NRSYON20110616,WC,0.012,0,0.013,0.003,(null),0,0,0,0,0.009,0.015,0,0,0,0.001,0.028,0,0,0.009,0,0,0,0,0,0.048,0,0,0,0,0.008,0.008,0,0.132,0.132,0,0,0,0,(null),(null),0.009,0,1
NRSYON20110908,WC,0.014,0,0.018,0,(null),0.015,0,0.006,0,0.01,0.023,0.003,0,0.004,0.004,0.038,0,0,0.011,0,0.002,0,0,0,0.103,0,0,0,0,0.023,0.023,0.047,0.325,0.372,0,0,0,0,(null),(null),0.032,0,1
NRSNIN20101108,WC,0.046,0,0.062,0,(null),0,0,0.012,0,0.051,0.096,0.013,0,0.029,0.006,0.118,0.009,0,0.024,0,0,0.01,0,0,0.083,0,0,0,0,0.119,0.119,0.064,0.579,0.643,0,0,0,0,(null),(null),0.038,0,2
NRSNIN20110209,WC,0.02,0,0.033,0,(null),0.016,0,0.008,0,0.01,0.072,0.003,0,0.008,0.002,0.036,0.011,0,0.012,0,0,0.009,0,0,0.067,0,0,0,0,0.027,0.027,0.011,0.312,0.323,0,0,0,0,(null),(null),0.02,0,1
NRSNIN20110706,WC,0.015,0,0.03,0,(null),0.027,0,0,0,0.021,0.037,0.002,0,0.005,0,0.043,0,0,0.008,0,0,0.003,0,0,0.063,0,0,0,0,0.026,0.026,0.048,0.185,0.233,0,0,0,0,(null),(null),0.008,0,1
NRSNIN20130509,WC,0.024,0,0.031,0,(null),0.01,0,0,0,0.022,0.051,0.004,0,0.008,0.003,0.031,0,0,0.012,0,0,0.004,0,0,0.038,0,0,0,0.004,0.032,0.036,0.03,0.225,0.255,0,0,0,0,(null),(null),0.015,0,1
NRSPHB20090623,WC,0.03,0,0.031,0,(null),0.027,0,0,0,0.021,0.061,0.004,0,0.01,0.003,0.051,0,0,0.013,0,0,0.009,0,0,0.012,0,0,0,0,0.036,0.036,0,0.271,0.271,0,0,0,0,(null),(null),0.017,0,1
NRSPHB20100218,WC,0,0,0.014,0,(null),0,0,0,0,0.01,0.025,0,0,0.006,0.004,0.031,0,0,0.01,0,0,0,0,0,0.077,0,0,0,0,0.031,0.031,0,0.253,0.253,0,0,0,0,(null),(null),0.018,0,2
NRSPHB20100817,WC,0.069,0,0,0,(null),0.426,0,0.012,0,0.042,0.163,0.015,0,0.035,0.007,0.091,0,0,0.034,0,0,0.064,0,0,0.014,0,0,0,0,0.112,0.112,0,0.658,0.658,0,0,0,0,(null),(null),0.03,0,2
NRSPHB20120311,WC,0.029,0,0.037,0.006,(null),0,0,0.024,0,0.019,0.034,0.005,0,0.005,0.004,0.062,0,0,0.015,0,0,0.005,0,0,0.007,0.003,0,0,0,0.051,0.051,0,0.308,0.308,0,0,0,0,(null),(null),0.01,0,2
NRSKAI20101120,WC,0.058,0,0.083,0,(null),0.052,0,0.009,0,0.053,0.125,0.012,0,0.031,0.01,0.097,0,0,0.034,0,0.002,0.006,0,0.005,0.037,0,0,0,0,0.113,0.113,0.017,0.583,0.6,0,0,0,0,(null),(null),0.023,0,2
NRSKAI20110223,WC,0.091,0,0.116,0,(null),0.058,0.067,0.02,0,0.034,0.308,0.007,0,0.018,0.004,0.061,0.004,0,0.048,0,0.004,0.009,0,0.011,0.037,0,0,0,0.023,0.069,0.092,0.048,0.819,0.867,0,0,0,0,(null),(null),0.035,0,2
NRSNSI20091021,WC,0.021,0,0,0.024,(null),0,0,0,0,0.018,0.034,0,0,0,0,0.029,0,0,0.008,0,0,0,0,0.003,0.023,0,0,0,0,0,0,0,0.131,0.131,0,0,0,0,(null),(null),0.007,0,2
NRSDAR20140702,WC,0,0,0.011,0.007,(null),0,0,0,0,0,0.042,0,0,0,0,0.002,0,0,0.007,0,0,0.002,0,0,0.014,0,0,0,0,0.005,0.005,0,0.119,0.119,0,0,0,0,(null),(null),0.004,0,0
NRSROT20140319,WC,0.021,0,0.031,0,(null),0.024,0,0.006,0,0.014,0.042,0.006,0,0.009,0.003,0.033,0.003,0,0.019,0,0.006,0.011,0,0.01,0.032,0.006,0,0,0,0.04,0.04,0.004,0.23,0.234,0,0,0,0,(null),(null),0.009,0,1
NRSROT20140519,WC,0.039,0,0.042,0,(null),0.015,0,0.006,0,0.026,0.037,0.015,0,0.024,0.006,0.064,0.003,0,0.021,0,0.005,0.006,0,0.004,0.044,0.016,0,0,0,0.091,0.091,0.009,0.366,0.375,0,0,0,0,(null),(null),0.014,0,1
NRSROT20140624,WC,0.069,0,0.088,0,(null),0.028,0,0.007,0,0.036,0.164,0.006,0,0.015,0.004,0.071,0.004,0,0.031,0,0,0.011,0,0,0.013,0,0,0,0,0.057,0.057,0.011,0.591,0.602,0,0,0,0,(null),(null),0.021,0,1
NRSROT20140919,WC,0.044,0,0.059,0,(null),0.014,0,0.014,0,0.023,0.091,0.012,0,0.023,0.008,0.082,0.004,0.032,0,0,0.005,0.013,0,0.005,0.018,0.005,0,0,0,0.091,0.091,0.008,0.468,0.476,0,0,0,0,(null),(null),0.016,0,0
NRSROT20141014,WC,0.017,0,0.021,0,(null),0.006,0,0.004,0,0.01,0.026,0.006,0,0.014,0.004,0.034,0.002,0.015,0,0,0.005,0.004,0,0.004,0.017,0.005,0,0,0,0.047,0.047,0.005,0.212,0.217,0,0,0,0,(null),(null),0.008,0,0
NRSMAI20091111,WC,0.028,0,0.037,0.009,(null),0,0,0.009,0,0.011,0.037,0.01,0,0.028,0.007,0.038,0,0,0.008,0,0,0.031,0,0,0.016,0,0,0,0,0.076,0.076,0,0.389,0.389,0,0,0,0,(null),(null),0.017,0,1
NRSMAI20100330,WC,0.023,0,0,0.031,(null),0.174,0,0.007,0,0.017,0.154,0.005,0,0.008,0.004,0.035,0,0,0.024,0,0,0.028,0,0.004,0.023,0,0,0,0,0.035,0.035,0,0.385,0.385,0,0,0,0,(null),(null),0.014,0,1
NRSMAI20101027,WC,0.055,0,0.132,0.055,(null),0,0,0.029,0,0.013,0.544,0.009,0,0.018,0.005,0.06,0.006,0,0.092,0,0,0.003,0,0.008,0,0,0,0,0,0.072,0.072,0,1.408,1.408,0,0,0,0,(null),(null),0.037,0,2
NRSMAI20120621,WC,0.019,0,0.045,0,(null),0,0,0.007,0,0.027,0.035,0.009,0,0.017,0.004,0.048,0,0,0.007,0,0,0.01,0,0,0.005,0,0,0,0,0.066,0.066,0,0.319,0.319,0,0,0,0,(null),(null),0.009,0,1
NRSMAI20130214,WC,0.05,0,0.064,0,(null),0.009,0,0.02,0,0.022,0.04,0.007,0,0.011,0.004,0.099,0,0,0.02,0,0,0.011,0,0,0.014,0,0,0,0,0.056,0.056,0,0.4,0.4,0,0,0,0,(null),(null),0.014,0,1
NRSMAI20130924,WC,0.09,0,0.126,0,(null),0.017,0,0.017,0,0.045,0.101,0.019,0,0.052,0.012,0.17,0,0,0.051,0,0.008,0.038,0,0.007,0.017,0,0,0,0,0.176,0.176,0,0.907,0.907,0,0,0,0,(null),(null),0.027,0,0
NRSESP20090512,WC,0.057,0,0.051,0,(null),0.186,0,0.015,0,0.025,0.081,0.006,0,0.014,0.003,0.06,0.004,0,0.011,0,0,0.005,0,0.005,0.019,0,0,0,0,0.027,0.027,0,0.157,0.157,0,0,0,0,(null),(null),0.006,0,1
NRSESP20090623,WC,0.041,0,0.065,0,(null),0,0,0.023,0,0.053,0.08,0.016,0,0.031,0.009,0.101,0,0,0.022,0,0.002,0.025,0,0.007,0.022,0,0,0,0,0.136,0.136,0,0.625,0.625,0,0,0,0,(null),(null),0.028,0,0
NRSNSI20130819,WC,0.067,0,0.085,0,(null),0.048,0.092,0,0,0.012,0.176,0,0,0,0,0.024,0,0,0.018,0,0,0,0,0.003,0.006,0,0,0,0,0.009,0.009,0.008,0.435,0.443,0,0,0,0,(null),(null),0.009,0,1
NRSROT20091222,WC,0.019,0,0.026,0,(null),0,0,0.006,0,0.014,0.05,0.003,0,0.005,0.004,0.045,0,0,0.019,0,0,0.008,0,0,0.022,0,0,0,0,0.019,0.019,0,0.209,0.209,0,0,0,0,(null),(null),0.011,0,2
NRSROT20100820,WC,0.022,0,0,0.051,(null),0,0,0.014,0,0.025,0.048,0.01,0,0.018,0.008,0.062,0.006,0,0.018,0,0,0.011,0,0,0.025,0,0,0,0,0.061,0.061,0,0.295,0.295,0,0,0,0,(null),(null),0.013,0,1
NRSROT20101124,WC,0.018,0,0.029,0,(null),0,0,0.006,0,0.019,0.028,0.011,0,0.017,0.006,0.06,0.006,0,0.029,0,0.005,0.009,0,0.005,0.021,0,0,0,0,0.049,0.049,0,0.257,0.257,0,0,0,0,(null),(null),0.011,0,2
NRSROT20110527,WC,0.046,0,0.063,0,(null),0.023,0,0.009,0,0.035,0.086,0.01,0,0.027,0.007,0.095,0,0,0.022,0,0.002,0.022,0,0,0.052,0,0,0,0,0.092,0.092,0.018,0.562,0.58,0,0,0,0,(null),(null),0.028,0,1
NRSROT20110622,WC,0.028,0,0.04,0,(null),0.051,0,0.008,0,0.03,0.04,0.005,0,0.013,0.004,0.082,0,0,0.017,0,0,0.015,0,0,0.021,0,0,0,0,0.041,0.041,0,0.26,0.26,0,0,0,0,(null),(null),0.011,0,2
NRSROT20110923,WC,0.014,0,0.017,0,(null),0.007,0,0.005,0,0.017,0.015,0.002,0,0.005,0.002,0.031,0,0,0.01,0,0,0.002,0,0,0.07,0,0,0,0,0.023,0.023,0.048,0.139,0.187,0,0,0,0,(null),(null),0.014,0,1
NRSROT20121219,WC,0.03,0,0.028,0,(null),0,0,0.008,0,0.026,0.023,0.002,0,0.005,0.002,0.04,0.007,0,0.013,0,0.002,0.003,0,0.005,0.023,0,0,0,0.004,0.032,0.036,0.028,0.179,0.207,0,0,0,0,(null),(null),0.011,0,1
NRSROT20131017,WC,0.029,0,0.039,0,(null),0.008,0,0.005,0,0.015,0.035,0.007,0,0.019,0.002,0.059,0,0,0.022,0,0.009,0.014,0,0.017,0.024,0.006,0,0,0,0.067,0.067,0,0.321,0.321,0,0,0,0,(null),(null),0.014,0,1
NRSDAR20111005,WC,0.011,0,0.067,0.022,(null),0,0.079,0,0,0.006,0.171,0.01,0,0.025,0.008,0.014,0.007,0,0.02,0,0,0.019,0,0,0.111,0,0,0,0,0.083,0.083,0,0.655,0.655,0,0,0,0,(null),(null),0.038,0,1
NRSDAR20120115_05:40,WC,0,0,0.077,0.055,(null),0,0.257,0,0,0,0.428,0,0,0.026,0.011,0.025,0,0,0.043,0,0,0.018,0,0,0.188,0,0,0,0,0.093,0.093,0,1.16,1.16,0,0,0,0,(null),(null),0.09,0,0
NRSROT20141119,WC,0.017,0,0.025,0,(null),0.007,0,0.006,0,0.01,0.032,0.003,0,0.007,0.004,0.034,0.004,0.02,0,0,0.003,0.004,0,0.003,0.025,0.004,0,0,0,0.029,0.029,0.006,0.203,0.209,0,0,0,0,(null),(null),0.01,0,0
NRSPHB20130422,WC,0.046,0,0.048,0,(null),0.01,0,0.011,0,0.041,0.032,0.011,0,0.014,0.008,0.06,0,0,0.015,0,0.002,0.007,0,0,0.024,0.012,0,0,0,0.086,0.086,0.012,0.37,0.382,0,0,0,0,(null),(null),0.017,0,1
NRSPHB20130826,WC,0.049,0,0.068,0,(null),0.024,0,0.007,0,0.024,0.094,0.013,0,0.034,0.012,0.045,0,0,0.017,0,0.003,0.015,0,0,0.005,0,0,0,0,0.123,0.123,0,0.551,0.551,0,0,0,0,(null),(null),0.018,0,1
NRSMAI20101214,WC,0.088,0,0.271,0,(null),0,0,0.06,0,0.015,0.633,0.014,0,0.036,0.011,0.06,0.012,0,0.122,0,0.005,0.022,0,0.019,0.008,0,0,0,0,0.114,0.114,0,1.664,1.664,0,0,0.06,0,(null),(null),0.051,0,1
NRSMAI20120326,WC,0.052,0,0.045,0.004,(null),0,0,0.006,0,0.052,0.029,0.009,0,0.013,0.005,0.112,0,0,0.027,0,0,0.005,0,0.003,0.039,0,0,0,0,0.062,0.062,0.031,0.34,0.371,0,0,0,0,(null),(null),0.018,0,1
NRSMAI20120724,WC,0.032,0,0.04,0,(null),0,0,0,0,0.029,0.026,0.007,0,0.018,0.006,0.051,0,0,0.012,0,0,0.007,0,0,0.006,0,0,0,0,0.067,0.067,0,0.294,0.294,0,0,0,0,(null),(null),0.008,0,1
NRSMAI20130528,WC,0.061,0,0.068,0,(null),0.028,0,0.008,0,0.044,0.056,0.011,0,0.028,0.01,0.086,0,0,0.017,0,0,0.019,0,0,0.006,0,0,0,0,0.095,0.095,0,0.457,0.457,0,0,0,0,(null),(null),0.014,0,1
NRSESP20100322,WC,0.033,0,0.042,0,(null),0,0,0.029,0,0.04,0.063,0.008,0,0.021,0.004,0.074,0.012,0,0.023,0,0,0.011,0,0,0.046,0,0,0,0,0.085,0.085,0.016,0.434,0.45,0,0,0,0,(null),(null),0.022,0,0
NRSROT20130221,WC,0.005,0,0.011,0.002,(null),0,0,0,0,0.003,0.012,0.002,0,0.006,0,0.012,0,0,0.003,0,0,0,0,0,0.015,0,0,0,0,0.027,0.027,0,0.131,0.131,0,0,0,0,(null),(null),0.004,0,1
NRSROT20131001,WC,0.045,0,0.064,0,(null),0.018,0,0.014,0,0.032,0.067,0.009,0,0.022,0.009,0.077,0,0,0.035,0,0.003,0.018,0,0.004,0.015,0,0,0,0,0.08,0.08,0,0.443,0.443,0,0,0,0,(null),(null),0.016,0,1
NRSDAR20120417,WC,0,0,0.028,0.008,(null),0,0,0,0,0,0.136,0,0,0,0,0.015,0,0,0.013,0,0,0,0,0,0.079,0,0,0,0,0.036,0.036,0,0.378,0.378,0,0,0,0,(null),(null),0.019,0,0
NRSROT20120928,WC,0.022,0,0.038,0,(null),0.007,0,0.006,0,0.023,0.029,0.006,0,0.014,0.005,0.044,0,0,0.017,0,0.004,0.006,0,0.003,0.034,0.003,0,0,0.003,0.051,0.054,0.032,0.245,0.277,0,0,0,0,(null),(null),0.011,0,1
NRSNSI20110606,WC,0.013,0,0.018,0,(null),0.014,0,0,0,0.022,0.015,0.004,0,0.003,0.002,0.036,0,0,0.005,0,0,0,0,0,0.062,0.006,0,0,0.007,0.031,0.038,0.047,0.167,0.214,0,0,0,0,(null),(null),0.018,0,2
NRSNSI20110727,WC,0.031,0,0.031,0,(null),0.015,0,0,0,0.032,0.037,0,0,0,0,0.047,0,0,0.008,0,0,0,0,0.005,0.04,0,0,0,0.003,0.018,0.021,0.03,0.182,0.212,0,0,0,0,(null),(null),0.009,0,2
NRSROT20150319,WC,0.021,0,0.028,0,(null),0.013,0,0.006,0,0.027,0.028,0.004,0,0.006,0.002,0.053,0.006,0,0.019,0,0.003,0.003,0,0.006,0.028,0,0,0,0,0.027,0.027,0.021,0.187,0.208,0,0,0,0,(null),(null),0.011,0,0
NRSPHB20150225,WC,0.114,0,0.078,0,(null),0.103,0,0.017,0,0.044,0.144,0.006,0,0.012,0.007,0.128,0.004,0,0.021,0,0.002,0.004,0,0.001,0.019,0.009,0,0,0.006,0.04,0.046,0.021,0.427,0.448,0,0,0,0,(null),(null),0.016,0,0
NRSNSI20150304,WC,0.019,0,0.021,0,(null),0.012,0,0,0,0.015,0.01,0.006,0,0.007,0.002,0.035,0,0,0.005,0,0,0,0,0,0.062,0.009,0,0,0.008,0.041,0.049,0.051,0.173,0.224,0,0,0,0,(null),(null),0.013,0,0
NRSNSI20150323,WC,0.151,0,0.108,0,(null),0.232,0.045,0.016,0,0.029,0.276,0.009,0,0.01,0.004,0.048,0.004,0,0.023,0,0.003,0,0,0.003,0.042,0.012,0,0,0,0.047,0.047,0.031,0.461,0.492,0,0,0,0,(null),(null),0.023,0,0
NRSNSI20150512,WC,0.085,0,0.078,0,(null),0.088,0,0.01,0,0.04,0.146,0.004,0,0.007,0.002,0.108,0.006,0,0.023,0,0.003,0.002,0,0.003,0.036,0,0,0,0,0.03,0.03,0.025,0.465,0.49,0,0,0,0,(null),(null),0.013,0,0
NRSNSI20121114,WC,0.047,0,0.044,0,(null),0.016,0,0,0,0.022,0.083,0,0,0,0,0.031,0,0,0.01,0,0,0,0,0.004,0.022,0,0,0,0.007,0.021,0.028,0.03,0.242,0.272,0,0,0,0,(null),(null),0.008,0,1
NRSDAR20130617_11:30,WC,0.024,0,0.042,0.027,(null),0,0,0,0,0,0.112,0.007,0,0.025,0.005,0.03,0,0,0.017,0,0,0.012,0,0,0.115,0,0,0,0,0.066,0.066,0,0.507,0.507,0,0,0,0,(null),(null),0.038,0,1
NRSDAR20130617_18:30,WC,0.023,0,0.036,0.021,(null),0,0,0,0,0,0.098,0.007,0,0.022,0.004,0.022,0,0,0.017,0,0,0.011,0,0,0.101,0,0,0,0,0.048,0.048,0,0.493,0.493,0,0,0,0,(null),(null),0.043,0,1
NRSYON20100224,WC,0.005,0,0,0.009,(null),0,0,0,0,0.005,0.014,0,0,0,0,0.015,0,0,0.006,0,0,0,0,0,0.056,0,0,0,0,0.008,0.008,0.007,0.117,0.124,0,0,0,0,(null),(null),0.007,0,1
NRSYON20120604,WC,0.025,0,0.023,0,(null),0,0,0,0,0.015,0.023,0,0,0,0,0.041,0,0,0.01,0,0,0,0,0,0.06,0,0,0,0,0.017,0.017,0,0.224,0.224,0,0,0,0,(null),(null),0.012,0,1
NRSYON20130611,WC,0.033,0,0.051,0.006,(null),0,0,0,0,0.03,0.097,0.005,0,0.013,0.003,0.084,0,0,0.017,0,0,0.005,0,0,0.05,0,0,0,0,0.045,0.045,0,0.526,0.526,0,0,0,0,(null),(null),0.021,0,2
